fund_id,fund_name,asset_family,method,rebalance_date,next_rebalance_date,training_start,training_end,training_observations,solver_success,solver_message,objective_value,covariance_regularisation,max_risk_contribution_deviation,weight_sum,minimum_weight,maximum_weight
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-01-04,2021-02-01,2020-01-03,2020-12-31,252,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-02-01,2021-03-01,2020-01-03,2021-01-29,271,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-03-01,2021-04-01,2020-01-03,2021-02-26,290,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-04-01,2021-05-03,2020-01-03,2021-03-31,313,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-05-03,2021-06-01,2020-01-03,2021-04-30,334,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-06-01,2021-07-01,2020-01-03,2021-05-28,354,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-07-01,2021-08-02,2020-01-03,2021-06-30,376,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-08-02,2021-09-01,2020-01-03,2021-07-30,397,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-09-01,2021-10-01,2020-01-03,2021-08-31,419,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-10-01,2021-11-01,2020-01-03,2021-09-30,440,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-11-01,2021-12-01,2020-01-03,2021-10-29,461,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2021-12-01,2022-01-03,2020-01-03,2021-11-30,482,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-01-03,2022-02-01,2020-01-03,2021-12-31,504,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-02-01,2022-03-01,2020-01-03,2022-01-31,524,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-03-01,2022-04-01,2020-01-03,2022-02-28,543,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-04-01,2022-05-02,2020-01-03,2022-03-31,566,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-05-02,2022-06-01,2020-01-03,2022-04-29,586,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-06-01,2022-07-01,2020-01-03,2022-05-31,607,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-07-01,2022-08-01,2020-01-03,2022-06-30,628,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-08-01,2022-09-01,2020-01-03,2022-07-29,648,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-09-01,2022-10-03,2020-01-03,2022-08-31,671,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-10-03,2022-11-01,2020-01-03,2022-09-30,692,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-11-01,2022-12-01,2020-01-03,2022-10-31,713,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2022-12-01,2023-01-03,2020-01-03,2022-11-30,734,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-01-03,2023-02-01,2020-01-03,2022-12-30,755,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-02-01,2023-03-01,2020-01-03,2023-01-31,775,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-03-01,2023-04-03,2020-01-03,2023-02-28,794,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-04-03,2023-05-01,2020-01-03,2023-03-31,817,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-05-01,2023-06-01,2020-01-03,2023-04-28,836,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-06-01,2023-07-03,2020-01-03,2023-05-31,858,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-07-03,2023-08-01,2020-01-03,2023-06-30,879,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-08-01,2023-09-01,2020-01-03,2023-07-31,899,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-09-01,2023-10-02,2020-01-03,2023-08-31,922,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-10-02,2023-11-01,2020-01-03,2023-09-29,942,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-11-01,2023-12-01,2020-01-03,2023-10-31,964,True,deterministic equal weight,,0,,1,0.02,0.02
equity_equal_weight,Equity Equal Weight,Equity,Equal Weight,2023-12-01,,2020-01-03,2023-11-30,985,True,deterministic equal weight,,0,,1,0.02,0.02
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-01-04,2021-02-01,2020-01-03,2020-12-31,252,True,Optimization terminated successfully,0.000233195067925,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-02-01,2021-03-01,2020-01-03,2021-01-29,271,True,Optimization terminated successfully,0.000220726581906,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-03-01,2021-04-01,2020-01-03,2021-02-26,290,True,Optimization terminated successfully,0.000210202326938,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-04-01,2021-05-03,2020-01-03,2021-03-31,313,True,Optimization terminated successfully,0.000199684113265,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-05-03,2021-06-01,2020-01-03,2021-04-30,334,True,Optimization terminated successfully,0.000188996676406,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-06-01,2021-07-01,2020-01-03,2021-05-28,354,True,Optimization terminated successfully,0.00018128283876,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-07-01,2021-08-02,2020-01-03,2021-06-30,376,True,Optimization terminated successfully,0.00017301209339,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-08-02,2021-09-01,2020-01-03,2021-07-30,397,True,Optimization terminated successfully,0.000164931518426,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-09-01,2021-10-01,2020-01-03,2021-08-31,419,True,Optimization terminated successfully,0.000157904667828,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-10-01,2021-11-01,2020-01-03,2021-09-30,440,True,Optimization terminated successfully,0.000152867116059,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-11-01,2021-12-01,2020-01-03,2021-10-29,461,True,Optimization terminated successfully,0.000147431517685,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2021-12-01,2022-01-03,2020-01-03,2021-11-30,482,True,Optimization terminated successfully,0.000143036496446,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-01-03,2022-02-01,2020-01-03,2021-12-31,504,True,Optimization terminated successfully,0.000138946719959,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-02-01,2022-03-01,2020-01-03,2022-01-31,524,True,Optimization terminated successfully,0.000135110631924,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-03-01,2022-04-01,2020-01-03,2022-02-28,543,True,Optimization terminated successfully,0.000132568905602,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-04-01,2022-05-02,2020-01-03,2022-03-31,566,True,Optimization terminated successfully,0.000129397221005,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-05-02,2022-06-01,2020-01-03,2022-04-29,586,True,Optimization terminated successfully,0.000129126454113,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-06-01,2022-07-01,2020-01-03,2022-05-31,607,True,Optimization terminated successfully,0.000128509603121,0,,1,0,0.186840012667
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-07-01,2022-08-01,2020-01-03,2022-06-30,628,True,Optimization terminated successfully,0.000128855187939,0,,1,0,0.188766642882
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-08-01,2022-09-01,2020-01-03,2022-07-29,648,True,Optimization terminated successfully,0.000126241306964,0,,1,0,0.18850541551
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-09-01,2022-10-03,2020-01-03,2022-08-31,671,True,Optimization terminated successfully,0.000124897442516,0,,1,0,0.184304745175
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-10-03,2022-11-01,2020-01-03,2022-09-30,692,True,Optimization terminated successfully,0.000125829427177,0,,1,0,0.190203708591
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-11-01,2022-12-01,2020-01-03,2022-10-31,713,True,Optimization terminated successfully,0.000127193938205,0,,1,0,0.193783376637
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2022-12-01,2023-01-03,2020-01-03,2022-11-30,734,True,Optimization terminated successfully,0.000126794365126,0,,1,0,0.196201431688
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-01-03,2023-02-01,2020-01-03,2022-12-30,755,True,Optimization terminated successfully,0.000125099391979,0,,1,0,0.196216531413
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-02-01,2023-03-01,2020-01-03,2023-01-31,775,True,Optimization terminated successfully,0.000123940135597,0,,1,0,0.193475919124
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-03-01,2023-04-03,2020-01-03,2023-02-28,794,True,Optimization terminated successfully,0.000122487640642,0,,1,0,0.192358553975
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-04-03,2023-05-01,2020-01-03,2023-03-31,817,True,Optimization terminated successfully,0.000120731478177,0,,1,0,0.194676921682
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-05-01,2023-06-01,2020-01-03,2023-04-28,836,True,Optimization terminated successfully,0.000118891489898,0,,1,0,0.196536066192
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-06-01,2023-07-03,2020-01-03,2023-05-31,858,True,Optimization terminated successfully,0.000116630711171,0,,1,0,0.197126619706
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-07-03,2023-08-01,2020-01-03,2023-06-30,879,True,Optimization terminated successfully,0.000114725494985,0,,1,0,0.198266092256
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-08-01,2023-09-01,2020-01-03,2023-07-31,899,True,Optimization terminated successfully,0.000112909045266,0,,1,0,0.19835883892
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-09-01,2023-10-02,2020-01-03,2023-08-31,922,True,Optimization terminated successfully,0.000111100449172,0,,1,0,0.198759947809
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-10-02,2023-11-01,2020-01-03,2023-09-29,942,True,Optimization terminated successfully,0.000109505683242,0,,1,0,0.199688665453
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-11-01,2023-12-01,2020-01-03,2023-10-31,964,True,Optimization terminated successfully,0.000108176511688,0,,1,0,0.2
equity_minimum_variance,Equity Minimum Variance,Equity,Minimum Variance,2023-12-01,,2020-01-03,2023-11-30,985,True,Optimization terminated successfully,0.000106834085747,0,,1,0,0.198196109016
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-01-04,2021-02-01,2020-01-03,2020-12-31,252,True,Optimization terminated successfully,2.12045496843e-13,0,1.53732311301e-07,1,0.00979015683646,0.0392761290278
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-02-01,2021-03-01,2020-01-03,2021-01-29,271,True,Optimization terminated successfully,2.2924678905e-13,0,1.82977788053e-07,1,0.00979862561522,0.0388725763516
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-03-01,2021-04-01,2020-01-03,2021-02-26,290,True,Optimization terminated successfully,2.03430161687e-13,0,1.87780398012e-07,1,0.00974970341179,0.038526221002
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-04-01,2021-05-03,2020-01-03,2021-03-31,313,True,Optimization terminated successfully,1.40220783883e-13,0,1.45378003236e-07,1,0.00982295585397,0.0379994258276
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-05-03,2021-06-01,2020-01-03,2021-04-30,334,True,Optimization terminated successfully,1.2265341442e-13,0,1.32290837694e-07,1,0.00985166038916,0.0376530580846
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-06-01,2021-07-01,2020-01-03,2021-05-28,354,True,Optimization terminated successfully,1.02539425444e-13,0,1.30898706905e-07,1,0.0098669430199,0.0372328621574
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-07-01,2021-08-02,2020-01-03,2021-06-30,376,True,Optimization terminated successfully,8.82738243123e-14,0,1.41000189569e-07,1,0.00988668131487,0.0367399521359
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-08-02,2021-09-01,2020-01-03,2021-07-30,397,True,Optimization terminated successfully,9.25928149731e-14,0,1.5680195482e-07,1,0.00984828080517,0.0365849632502
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-09-01,2021-10-01,2020-01-03,2021-08-31,419,True,Optimization terminated successfully,7.30217644976e-14,0,1.55747069443e-07,1,0.00980023966899,0.0361219571962
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-10-01,2021-11-01,2020-01-03,2021-09-30,440,True,Optimization terminated successfully,3.71101080107e-13,0,3.68651341266e-07,1,0.00976989912867,0.0360872364191
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-11-01,2021-12-01,2020-01-03,2021-10-29,461,True,Optimization terminated successfully,7.27049058191e-14,0,1.45574811025e-07,1,0.00978215183373,0.0363006515463
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2021-12-01,2022-01-03,2020-01-03,2021-11-30,482,True,Optimization terminated successfully,8.89605584204e-14,0,1.4668707075e-07,1,0.00975444025727,0.0365479016401
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-01-03,2022-02-01,2020-01-03,2021-12-31,504,True,Optimization terminated successfully,9.67120117286e-14,0,1.60788879267e-07,1,0.00974625134767,0.0365439884944
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-02-01,2022-03-01,2020-01-03,2022-01-31,524,True,Optimization terminated successfully,9.6360645263e-14,0,1.60738155185e-07,1,0.00976568000317,0.0366538279588
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-03-01,2022-04-01,2020-01-03,2022-02-28,543,True,Optimization terminated successfully,1.20026473868e-13,0,1.60820650085e-07,1,0.00993971283426,0.0371989204927
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-04-01,2022-05-02,2020-01-03,2022-03-31,566,True,Optimization terminated successfully,1.50877430451e-13,0,1.68222581597e-07,1,0.0100089911262,0.0381955780483
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-05-02,2022-06-01,2020-01-03,2022-04-29,586,True,Optimization terminated successfully,9.75918978516e-14,0,1.41971772675e-07,1,0.010059833423,0.0377243221126
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-06-01,2022-07-01,2020-01-03,2022-05-31,607,True,Optimization terminated successfully,8.38436495052e-14,0,1.04090600892e-07,1,0.0100622026323,0.0373995227757
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-07-01,2022-08-01,2020-01-03,2022-06-30,628,True,Optimization terminated successfully,6.96697540686e-14,0,1.08835091463e-07,1,0.0101902295532,0.0372978875487
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-08-01,2022-09-01,2020-01-03,2022-07-29,648,True,Optimization terminated successfully,7.34145795342e-14,0,1.12788242843e-07,1,0.0101903300757,0.0374046452466
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-09-01,2022-10-03,2020-01-03,2022-08-31,671,True,Optimization terminated successfully,2.52521638146e-13,0,2.73972389667e-07,1,0.010328060062,0.0369521583716
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-10-03,2022-11-01,2020-01-03,2022-09-30,692,True,Optimization terminated successfully,2.06654522959e-13,0,1.84022926727e-07,1,0.0104948655176,0.0363868391441
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-11-01,2022-12-01,2020-01-03,2022-10-31,713,True,Optimization terminated successfully,1.63059384553e-13,0,1.96256884032e-07,1,0.010709450829,0.0360137032689
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2022-12-01,2023-01-03,2020-01-03,2022-11-30,734,True,Optimization terminated successfully,1.01791081829e-13,0,1.56600255163e-07,1,0.0107607139893,0.0360931879175
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-01-03,2023-02-01,2020-01-03,2022-12-30,755,True,Optimization terminated successfully,1.07783172101e-13,0,1.7650999562e-07,1,0.0107945130934,0.0358764184622
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-02-01,2023-03-01,2020-01-03,2023-01-31,775,True,Optimization terminated successfully,1.10991302826e-13,0,1.99962775674e-07,1,0.0108653853537,0.035645708728
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-03-01,2023-04-03,2020-01-03,2023-02-28,794,True,Optimization terminated successfully,1.32051030617e-13,0,2.43771493581e-07,1,0.0108848039308,0.0356733234352
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-04-03,2023-05-01,2020-01-03,2023-03-31,817,True,Optimization terminated successfully,1.33700976899e-13,0,2.22829902804e-07,1,0.0109349586181,0.0358582501262
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-05-01,2023-06-01,2020-01-03,2023-04-28,836,True,Optimization terminated successfully,1.31464764165e-13,0,2.23982265533e-07,1,0.0109559104673,0.0358915910498
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-06-01,2023-07-03,2020-01-03,2023-05-31,858,True,Optimization terminated successfully,1.39784931908e-13,0,2.3260398577e-07,1,0.0109972035382,0.0359495325859
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-07-03,2023-08-01,2020-01-03,2023-06-30,879,True,Optimization terminated successfully,1.31012225536e-13,0,2.29944486892e-07,1,0.011025352316,0.0359814228526
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-08-01,2023-09-01,2020-01-03,2023-07-31,899,True,Optimization terminated successfully,1.32079477782e-13,0,2.38669064536e-07,1,0.0110232814963,0.036023224512
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-09-01,2023-10-02,2020-01-03,2023-08-31,922,True,Optimization terminated successfully,1.40219660658e-13,0,2.47087950898e-07,1,0.0110558142861,0.0360055151673
equity_risk_parity,Equity Risk Parity,Equity,Risk Parity,2023-10-02,2023-11-01,2020-01-03,2023-09-29,942,True,Optimization terminated successfully,1.39968387634e-13,0,2.45485056831e-07,1,0.0110880118929,0.0360283784856
