date,sector,vader_compound_raw,vader_compound_lag1,vader_compound_21d_trailing,vader_compound_21d_trailing_lag1,positive_ticker_share,neutral_ticker_share,negative_ticker_share,article_count,covered_tickers,coverage_share,breadth,has_news,signal_source_date,signal_available
2020-09-08,Tech,0.15348125,0.2797875,0.113728042328,0.12158369709,1,0,0,13,4,0.8,0.751111111111,True,2020-09-04,True
2020-09-08,Utilities,-0.160068571429,0.2023,0.219232852966,0.22765751462,0.2,0,0.8,11,5,1,0.456603773585,True,2020-09-04,True
2020-09-09,Comm,0.198633333333,0.17447,0.106315349584,0.108137730537,0.666666666667,0.333333333333,0,5,3,0.6,0.555555555556,True,2020-09-08,True
2020-09-09,Consumer,0.136131818182,0.106806909091,0.0986665420244,0.0969409246259,0.75,0.25,0,22,4,0.8,0.569411764706,True,2020-09-08,True
2020-09-09,Energy,0.2294,-0.101909714286,0.0792289911817,0.0776799329806,1,0,0,2,1,0.2,0.2,True,2020-09-08,True
2020-09-09,Financials,-0.141225,0.096395,0.0815028826531,0.101069946145,0.25,0.25,0.5,6,4,0.8,0.6,True,2020-09-08,True
2020-09-09,Healthcare,0.222908333333,0.047805,0.0755599748047,0.0730280964979,1,0,0,9,3,0.6,0.490909090909,True,2020-09-08,True
2020-09-09,Industrials,0.187088888889,-0.039342,0.100598518959,0.0992601591711,0.666666666667,0,0.333333333333,10,3,0.6,0.526315789474,True,2020-09-08,True
2020-09-09,Materials,,0.125,0.0367222222222,0.042714619883,,,,0,0,0,,False,2020-09-08,True
2020-09-09,RealEstate,-0.6249,0.13975,0.113538756614,0.143295899471,0,0,1,1,1,0.2,0.2,True,2020-09-08,True
2020-09-09,Tech,0.09683125,0.15348125,0.112560482804,0.113728042328,0.25,0.5,0.25,14,4,0.8,0.632258064516,True,2020-09-08,True
2020-09-09,Utilities,0.743,-0.160068571429,0.256638408521,0.219232852966,1,0,0,1,1,0.2,0.2,True,2020-09-08,True
2020-09-10,Comm,0.032425,0.198633333333,0.101231090325,0.106315349584,0.5,0,0.5,3,2,0.4,0.36,True,2020-09-09,True
2020-09-10,Consumer,0.213934375,0.136131818182,0.105691581707,0.0986665420244,0.75,0.25,0,15,4,0.8,0.529411764706,True,2020-09-09,True
2020-09-10,Energy,0.1366,0.2294,0.0750353262157,0.0792289911817,0.5,0.5,0,2,2,0.4,0.4,True,2020-09-09,True
2020-09-10,Financials,-0.00390833333333,-0.141225,0.074866771542,0.0815028826531,0.25,0.5,0.25,8,4,0.8,0.64,True,2020-09-09,True
2020-09-10,Healthcare,0.6369,0.222908333333,0.100491720836,0.0755599748047,1,0,0,1,1,0.2,0.2,True,2020-09-09,True
2020-09-10,Industrials,0.0267,0.187088888889,0.100240406085,0.100598518959,0.5,0,0.5,8,2,0.4,0.376470588235,True,2020-09-09,True
2020-09-10,Materials,0.16455,,0.0458638888889,0.0367222222222,0.5,0.5,0,2,2,0.4,0.4,True,,False
2020-09-10,RealEstate,,-0.6249,0.0991206944444,0.113538756614,,,,0,0,0,,False,2020-09-09,True
2020-09-10,Tech,0.158722222222,0.09683125,0.108287652116,0.112560482804,1,0,0,11,3,0.6,0.590243902439,True,2020-09-09,True
2020-09-10,Utilities,0,0.743,0.237859461153,0.256638408521,0,1,0,2,2,0.4,0.4,True,2020-09-09,True
2020-09-11,Comm,-0.00736666666667,0.032425,0.0942588681028,0.101231090325,0,1,0,4,3,0.6,0.533333333333,True,2020-09-10,True
2020-09-11,Consumer,0.128864583333,0.213934375,0.111376254326,0.105691581707,0.75,0.25,0,14,4,0.8,0.653333333333,True,2020-09-10,True
2020-09-11,Energy,0.118,0.1366,0.0729061198665,0.0750353262157,0.666666666667,0,0.333333333333,7,3,0.6,0.515789473684,True,2020-09-10,True
2020-09-11,Financials,-0.0999,-0.00390833333333,0.0684339673091,0.074866771542,0,0.666666666667,0.333333333333,6,3,0.6,0.514285714286,True,2020-09-10,True
2020-09-11,Healthcare,-0.0562066666667,0.6369,0.0946041017889,0.100491720836,0.2,0.2,0.6,14,5,1,0.98,True,2020-09-10,True
2020-09-11,Industrials,0.0373866666667,0.0267,0.10126923545,0.100240406085,0.333333333333,0.333333333333,0.333333333333,8,3,0.6,0.426666666667,True,2020-09-10,True
2020-09-11,Materials,-0.296,0.16455,0.0278710526316,0.0458638888889,0,0,1,1,1,0.2,0.2,True,2020-09-10,True
2020-09-11,RealEstate,0,,0.0991206944444,0.0991206944444,0,1,0,2,2,0.4,0.4,True,,False
2020-09-11,Tech,0.140944444444,0.158722222222,0.11852970616,0.108287652116,0.666666666667,0.333333333333,0,7,3,0.6,0.576470588235,True,2020-09-10,True
2020-09-11,Utilities,0,0,0.236421566416,0.237859461153,0,1,0,1,1,0.2,0.2,True,2020-09-10,True
2020-09-14,Comm,0.0387861111111,-0.00736666666667,0.0925820162509,0.0942588681028,0.333333333333,0.666666666667,0,12,3,0.6,0.389189189189,True,2020-09-11,True
2020-09-14,Consumer,0.0658091428571,0.128864583333,0.111966134145,0.111376254326,0.4,0.6,0,33,5,1,0.593460490463,True,2020-09-11,True
2020-09-14,Energy,-0.0657339285714,0.118,0.0632711708869,0.0729061198665,0.5,0,0.5,11,2,0.4,0.372307692308,True,2020-09-11,True
2020-09-14,Financials,-0.0279625,-0.0999,0.0715692450869,0.0684339673091,0.5,0,0.5,10,4,0.8,0.769230769231,True,2020-09-11,True
2020-09-14,Healthcare,0.120288347826,-0.0562066666667,0.10671021359,0.0946041017889,0.6,0.4,0,39,5,1,0.473094867807,True,2020-09-11,True
2020-09-14,Industrials,0.0662333333333,0.0373866666667,0.110005743386,0.10126923545,0.666666666667,0.333333333333,0,10,3,0.6,0.47619047619,True,2020-09-11,True
2020-09-14,Materials,0.0526875,-0.296,0.0306440789474,0.0278710526316,0.5,0.5,0,6,2,0.4,0.36,True,2020-09-11,True
2020-09-14,RealEstate,0.31845,0,0.115043194444,0.0991206944444,1,0,0,2,1,0.2,0.2,True,2020-09-11,True
2020-09-14,Tech,0.07650625,0.140944444444,0.118761069539,0.11852970616,0.5,0.5,0,21,4,0.8,0.728925619835,True,2020-09-11,True
2020-09-14,Utilities,0.1147375,0,0.242460382206,0.236421566416,0.5,0.5,0,5,2,0.4,0.294117647059,True,2020-09-11,True
2020-09-15,Comm,0.0474888888889,0.0387861111111,0.0986314871504,0.0925820162509,0.333333333333,0.666666666667,0,11,3,0.6,0.49387755102,True,2020-09-14,True
2020-09-15,Consumer,0.170667261905,0.0658091428571,0.117305795426,0.111966134145,0.75,0,0.25,18,4,0.8,0.661224489796,True,2020-09-14,True
2020-09-15,Energy,-0.261016666667,-0.0657339285714,0.0367890280297,0.0632711708869,0.5,0,0.5,4,2,0.4,0.32,True,2020-09-14,True
2020-09-15,Financials,0.318625,-0.0279625,0.0819700387377,0.0715692450869,1,0,0,5,2,0.4,0.294117647059,True,2020-09-14,True
2020-09-15,Healthcare,0.163486666667,0.120288347826,0.114495292955,0.10671021359,0.6,0.2,0.2,14,5,1,0.675862068966,True,2020-09-14,True
2020-09-15,Industrials,0.128753333333,0.0662333333333,0.115738521164,0.110005743386,0.6,0.2,0.2,12,5,1,0.626086956522,True,2020-09-14,True
2020-09-15,Materials,,0.0526875,0.0323465277778,0.0306440789474,,,,0,0,0,,False,2020-09-14,True
2020-09-15,RealEstate,0.0823166666667,0.31845,0.112795694444,0.115043194444,0.5,0.5,0,4,2,0.4,0.32,True,2020-09-14,True
2020-09-15,Tech,-0.136078333333,0.07650625,0.0989861092215,0.118761069539,0.25,0,0.75,16,4,0.8,0.752941176471,True,2020-09-14,True
2020-09-15,Utilities,0.0360083333333,0.1147375,0.210834505013,0.242460382206,0.5,0.5,0,7,2,0.4,0.264864864865,True,2020-09-14,True
2020-09-16,Comm,0.08045,0.0474888888889,0.0964345030234,0.0986314871504,0.333333333333,0.666666666667,0,8,3,0.6,0.336842105263,True,2020-09-15,True
2020-09-16,Consumer,0.147936111111,0.170667261905,0.115721641987,0.117305795426,0.666666666667,0.333333333333,0,11,3,0.6,0.456603773585,True,2020-09-15,True
2020-09-16,Energy,0.184004166667,-0.261016666667,0.04923684549,0.0367890280297,0.5,0.5,0,7,2,0.4,0.392,True,2020-09-15,True
2020-09-16,Financials,-0.01954,0.318625,0.0774030546107,0.0819700387377,0.4,0.2,0.4,10,5,1,0.833333333333,True,2020-09-15,True
2020-09-16,Healthcare,0,0.163486666667,0.101146245336,0.114495292955,0,1,0,3,3,0.6,0.6,True,2020-09-15,True
2020-09-16,Industrials,0.290915151515,0.128753333333,0.1222741633,0.115738521164,0.75,0.25,0,24,4,0.8,0.59381443299,True,2020-09-15,True
2020-09-16,Materials,0,,0.0150780092593,0.0323465277778,0,1,0,2,2,0.4,0.4,True,,False
2020-09-16,RealEstate,0,0.0823166666667,0.0968731944444,0.112795694444,0,1,0,1,1,0.2,0.2,True,2020-09-15,True
2020-09-16,Tech,0.4054,-0.136078333333,0.118344085412,0.0989861092215,0.666666666667,0.333333333333,0,7,3,0.6,0.466666666667,True,2020-09-15,True
2020-09-16,Utilities,0.1192125,0.0360083333333,0.192173320802,0.210834505013,0.5,0.5,0,5,2,0.4,0.294117647059,True,2020-09-15,True
2020-09-17,Comm,0.251411111111,0.08045,0.102629000378,0.0964345030234,1,0,0,5,3,0.6,0.454545454545,True,2020-09-16,True
2020-09-17,Consumer,0.275895416667,0.147936111111,0.124850275773,0.115721641987,1,0,0,24,4,0.8,0.581818181818,True,2020-09-16,True
2020-09-17,Energy,0.237108333333,0.184004166667,0.0598566867599,0.04923684549,0.5,0.5,0,7,2,0.4,0.264864864865,True,2020-09-16,True
2020-09-17,Financials,0.07329,-0.01954,0.0768120030234,0.0774030546107,0.4,0.4,0.2,10,5,1,0.769230769231,True,2020-09-16,True
2020-09-17,Healthcare,0.081785,0,0.112167753273,0.101146245336,0.6,0.2,0.2,13,5,1,0.866666666667,True,2020-09-16,True
2020-09-17,Industrials,0.159771136364,0.290915151515,0.111308503127,0.1222741633,0.8,0.2,0,27,5,1,0.697607655502,True,2020-09-16,True
2020-09-17,Materials,0.162391666667,0,0.018618287037,0.0150780092593,0.666666666667,0.333333333333,0,7,3,0.6,0.466666666667,True,2020-09-16,True
2020-09-17,RealEstate,-0.3062,0,0.0535931944444,0.0968731944444,0,0.5,0.5,2,2,0.4,0.4,True,2020-09-16,True
2020-09-17,Tech,0.155282539683,0.4054,0.123782738095,0.118344085412,1,0,0,11,3,0.6,0.410169491525,True,2020-09-16,True
2020-09-17,Utilities,,0.1192125,0.17742739418,0.192173320802,,,,0,0,0,,False,2020-09-16,True
2020-09-18,Comm,0.03440625,0.251411111111,0.104267393235,0.102629000378,0.25,0.5,0.25,7,4,0.8,0.515789473684,True,2020-09-17,True
2020-09-18,Consumer,0.0021362987013,0.275895416667,0.117741080762,0.124850275773,0.4,0.2,0.4,26,5,1,0.696907216495,True,2020-09-17,True
2020-09-18,Energy,0.123775,0.237108333333,0.0615433269715,0.0598566867599,0.5,0.5,0,8,2,0.4,0.4,True,2020-09-17,True
2020-09-18,Financials,0.102975,0.07329,0.0772884315949,0.0768120030234,0.5,0.5,0,8,4,0.8,0.581818181818,True,2020-09-17,True
2020-09-18,Healthcare,-0.0483175,0.081785,0.104542415971,0.112167753273,0.25,0.25,0.5,13,4,0.8,0.689795918367,True,2020-09-17,True
2020-09-18,Industrials,0.259608333333,0.159771136364,0.116105566619,0.111308503127,0.5,0.5,0,6,4,0.8,0.6,True,2020-09-17,True
2020-09-18,Materials,,0.162391666667,0.0197134803922,0.018618287037,,,,0,0,0,,False,2020-09-17,True
2020-09-18,RealEstate,0.2202,-0.3062,0.0646031944444,0.0535931944444,0.5,0.5,0,2,2,0.4,0.4,True,2020-09-17,True
2020-09-18,Tech,0,0.155282539683,0.119315674603,0.123782738095,0,1,0,5,2,0.4,0.384615384615,True,2020-09-17,True
2020-09-18,Utilities,0,,0.168089110276,0.17742739418,0,1,0,1,1,0.2,0.2,True,,False
2020-09-21,Comm,0.098096875,0.03440625,0.108633911092,0.104267393235,0.5,0.5,0,17,4,0.8,0.583838383838,True,2020-09-18,True
2020-09-21,Consumer,0.110997333333,0.0021362987013,0.119570620445,0.117741080762,0.5,0.5,0,35,4,0.8,0.369532428356,True,2020-09-18,True
2020-09-21,Energy,-0.0801555555556,0.123775,0.0548754433736,0.0615433269715,0.333333333333,0.333333333333,0.333333333333,10,3,0.6,0.434782608696,True,2020-09-18,True
2020-09-21,Financials,-0.0514775,0.102975,0.0666290608466,0.0772884315949,0.5,0.25,0.25,15,4,0.8,0.633802816901,True,2020-09-18,True
2020-09-21,Healthcare,-0.2995575,-0.0483175,0.0881701540663,0.104542415971,0,0.25,0.75,9,4,0.8,0.522580645161,True,2020-09-18,True
2020-09-21,Industrials,0.0226641666667,0.259608333333,0.110083622174,0.116105566619,0.5,0,0.5,16,4,0.8,0.449122807018,True,2020-09-18,True
2020-09-21,Materials,0.219016666667,,0.0325968137255,0.0197134803922,1,0,0,5,3,0.6,0.555555555556,True,,False
2020-09-21,RealEstate,0,0.2202,0.0646031944444,0.0646031944444,0,1,0,1,1,0.2,0.2,True,2020-09-18,True
2020-09-21,Tech,0.106055555556,0,0.131917261905,0.119315674603,0.666666666667,0.333333333333,0,6,3,0.6,0.514285714286,True,2020-09-18,True
2020-09-21,Utilities,0.5574,0,0.187684899749,0.168089110276,1,0,0,1,1,0.2,0.2,True,2020-09-18,True
2020-09-22,Comm,0.304116666667,0.098096875,0.120289731198,0.108633911092,1,0,0,5,3,0.6,0.555555555556,True,2020-09-21,True
2020-09-22,Consumer,0.184457393162,0.110997333333,0.117103369325,0.119570620445,0.8,0.2,0,30,5,1,0.652173913043,True,2020-09-21,True
2020-09-22,Energy,0.432566666667,-0.0801555555556,0.0700532211514,0.0548754433736,1,0,0,4,3,0.6,0.533333333333,True,2020-09-21,True
2020-09-22,Financials,0.1714625,-0.0514775,0.0652895767196,0.0666290608466,0.5,0.5,0,6,4,0.8,0.72,True,2020-09-21,True
2020-09-22,Healthcare,0.5032375,-0.2995575,0.102989796923,0.0881701540663,1,0,0,5,4,0.8,0.714285714286,True,2020-09-21,True
2020-09-22,Industrials,0.137903333333,0.0226641666667,0.118327590428,0.110083622174,0.6,0.2,0.2,12,5,1,0.8,True,2020-09-21,True
2020-09-22,Materials,,0.219016666667,0.0426341145833,0.0325968137255,,,,0,0,0,,False,2020-09-21,True
2020-09-22,RealEstate,0,0,0.0603848611111,0.0646031944444,0,1,0,1,1,0.2,0.2,True,2020-09-21,True
2020-09-22,Tech,0.109022222222,0.106055555556,0.134079113757,0.131917261905,0.333333333333,0.333333333333,0.333333333333,6,3,0.6,0.514285714286,True,2020-09-21,True
2020-09-22,Utilities,0.4404,0.5574,0.19360858396,0.187684899749,1,0,0,1,1,0.2,0.2,True,2020-09-21,True
2020-09-23,Comm,0.187175,0.304116666667,0.130852826436,0.120289731198,1,0,0,3,2,0.4,0.36,True,2020-09-22,True
2020-09-23,Consumer,0.118660833333,0.184457393162,0.118992320573,0.117103369325,0.75,0.25,0,32,4,0.8,0.578531073446,True,2020-09-22,True
2020-09-23,Energy,0.096025,0.432566666667,0.0682785738851,0.0700532211514,0.666666666667,0,0.333333333333,9,3,0.6,0.558620689655,True,2020-09-22,True
2020-09-23,Financials,0.168595,0.1714625,0.0560994973545,0.0652895767196,0.5,0.25,0.25,9,4,0.8,0.522580645161,True,2020-09-22,True
2020-09-23,Healthcare,0.171483333333,0.5032375,0.100359836606,0.102989796923,1,0,0,5,2,0.4,0.384615384615,True,2020-09-22,True
2020-09-23,Industrials,0.2731,0.137903333333,0.116054673761,0.118327590428,0.666666666667,0.333333333333,0,8,3,0.6,0.492307692308,True,2020-09-22,True
2020-09-23,Materials,0,,0.03841953125,0.0426341145833,0,1,0,1,1,0.2,0.2,True,,False
2020-09-23,RealEstate,,0,0.0649143274854,0.0603848611111,,,,0,0,0,,False,2020-09-22,True
2020-09-23,Tech,-0.05135,0.109022222222,0.130772632275,0.134079113757,0,0.5,0.5,2,2,0.4,0.4,True,2020-09-22,True
2020-09-23,Utilities,0,0.4404,0.195188408521,0.19360858396,0,1,0,3,3,0.6,0.6,True,2020-09-22,True
2020-09-24,Comm,0.191095,0.187175,0.137968461357,0.130852826436,1,0,0,7,2,0.4,0.337931034483,True,2020-09-23,True
2020-09-24,Consumer,0.0816148809524,0.118660833333,0.116194418078,0.118992320573,0.5,0.5,0,19,4,0.8,0.65045045045,True,2020-09-23,True
2020-09-24,Energy,0.195795833333,0.096025,0.0770458357899,0.0682785738851,0.75,0,0.25,7,4,0.8,0.653333333333,True,2020-09-23,True
2020-09-24,Financials,0.178278125,0.168595,0.0531857572751,0.0560994973545,0.75,0.25,0,14,4,0.8,0.478048780488,True,2020-09-23,True
2020-09-24,Healthcare,-0.171683333333,0.171483333333,0.0832727113855,0.100359836606,0,0.333333333333,0.666666666667,4,3,0.6,0.533333333333,True,2020-09-23,True
2020-09-24,Industrials,0.0737055555556,0.2731,0.112197795455,0.116054673761,0.666666666667,0,0.333333333333,11,3,0.6,0.49387755102,True,2020-09-23,True
2020-09-24,Materials,0.6369,0,0.08934453125,0.03841953125,1,0,0,1,1,0.2,0.2,True,2020-09-23,True
2020-09-24,RealEstate,0,,0.058335380117,0.0649143274854,0,1,0,1,1,0.2,0.2,True,,False
2020-09-24,Tech,0.15489375,-0.05135,0.135696798942,0.130772632275,0.75,0,0.25,10,4,0.8,0.714285714286,True,2020-09-23,True
2020-09-24,Utilities,0,0,0.185683145363,0.195188408521,0,1,0,1,1,0.2,0.2,True,2020-09-23,True
2020-09-25,Comm,-0.145725,0.191095,0.125149889928,0.137968461357,0,0.5,0.5,3,2,0.4,0.36,True,2020-09-24,True
2020-09-25,Consumer,0.0282291666667,0.0816148809524,0.113612360255,0.116194418078,0.5,0,0.5,14,4,0.8,0.675862068966,True,2020-09-24,True
2020-09-25,Energy,0.0411875,0.195795833333,0.0698998890779,0.0770458357899,0.25,0.75,0,7,4,0.8,0.653333333333,True,2020-09-24,True
2020-09-25,Financials,0.133966666667,0.178278125,0.0542704794974,0.0531857572751,0.333333333333,0.666666666667,0,5,3,0.6,0.454545454545,True,2020-09-24,True
2020-09-25,Healthcare,0.274183333333,-0.171683333333,0.0907307748776,0.0832727113855,1,0,0,5,2,0.4,0.384615384615,True,2020-09-24,True
2020-09-25,Industrials,0.198626388889,0.0737055555556,0.12795173064,0.112197795455,0.5,0.25,0.25,22,4,0.8,0.293333333333,True,2020-09-24,True
2020-09-25,Materials,0,0.6369,0.07084453125,0.08934453125,0,1,0,1,1,0.2,0.2,True,2020-09-24,True
2020-09-25,RealEstate,,0,0.0530799382716,0.058335380117,,,,0,0,0,,False,2020-09-24,True
2020-09-25,Tech,-0.0382333333333,0.15489375,0.126572460317,0.135696798942,0,0.75,0.25,7,4,0.8,0.653333333333,True,2020-09-24,True
2020-09-25,Utilities,,0,0.176491653439,0.185683145363,,,,0,0,0,,False,2020-09-24,True
2020-09-28,Comm,0.192781875,-0.145725,0.129513312547,0.125149889928,0.75,0.25,0,16,4,0.8,0.544680851064,True,2020-09-25,True
2020-09-28,Consumer,0.0690072727273,0.0282291666667,0.118127042415,0.113612360255,0.4,0.4,0.2,34,5,1,0.831654676259,True,2020-09-25,True
2020-09-28,Energy,0.165266666667,0.0411875,0.076644723545,0.0698998890779,0.666666666667,0.333333333333,0,13,3,0.6,0.489855072464,True,2020-09-25,True
2020-09-28,Financials,0.227493333333,0.133966666667,0.0681828604497,0.0542704794974,0.8,0.2,0,17,5,1,0.83768115942,True,2020-09-25,True
2020-09-28,Healthcare,0.0255858333333,0.274183333333,0.0865701637665,0.0907307748776,0.5,0.25,0.25,14,4,0.8,0.725925925926,True,2020-09-25,True
2020-09-28,Industrials,0.128487990196,0.198626388889,0.130660523824,0.12795173064,0.75,0.25,0,28,4,0.8,0.463905325444,True,2020-09-25,True
2020-09-28,Materials,-0.02495,0,0.06928515625,0.07084453125,0.25,0.5,0.25,6,4,0.8,0.72,True,2020-09-25,True
2020-09-28,RealEstate,0.10115,,0.0406854938272,0.0530799382716,0.5,0.5,0,2,2,0.4,0.4,True,,False
2020-09-28,Tech,0.241960416667,-0.0382333333333,0.133401428571,0.126572460317,1,0,0,17,4,0.8,0.750649350649,True,2020-09-25,True
2020-09-28,Utilities,0.109273333333,,0.18256239418,0.176491653439,0.333333333333,0.666666666667,0,7,3,0.6,0.362962962963,True,,False
2020-09-29,Comm,0.0593,0.192781875,0.126942876039,0.129513312547,1,0,0,3,1,0.2,0.2,True,2020-09-28,True
2020-09-29,Consumer,0.210983492063,0.0690072727273,0.126611034508,0.118127042415,1,0,0,30,5,1,0.608108108108,True,2020-09-28,True
2020-09-29,Energy,0.25221,0.165266666667,0.0884686124339,0.076644723545,0.8,0.2,0,8,5,1,0.8,True,2020-09-28,True
2020-09-29,Financials,-0.0678,0.227493333333,0.070222146164,0.0681828604497,0.25,0.5,0.25,12,4,0.8,0.6,True,2020-09-28,True
2020-09-29,Healthcare,0.264775,0.0255858333333,0.0998471955125,0.0865701637665,1,0,0,11,4,0.8,0.44,True,2020-09-28,True
2020-09-29,Industrials,0.113,0.128487990196,0.133217666681,0.130660523824,0.6,0.4,0,8,5,1,0.914285714286,True,2020-09-28,True
2020-09-29,Materials,,-0.02495,0.0764186111111,0.06928515625,,,,0,0,0,,False,2020-09-28,True
2020-09-29,RealEstate,0,0.10115,0.0406854938272,0.0406854938272,0,1,0,1,1,0.2,0.2,True,2020-09-28,True
2020-09-29,Tech,0.24405,0.241960416667,0.121435555556,0.133401428571,1,0,0,6,3,0.6,0.514285714286,True,2020-09-28,True
2020-09-29,Utilities,0.1366,0.109273333333,0.180143320802,0.18256239418,0.5,0.5,0,2,2,0.4,0.4,True,2020-09-28,True
2020-09-30,Comm,0.221975,0.0593,0.129550680272,0.126942876039,0.5,0.5,0,5,4,0.8,0.714285714286,True,2020-09-29,True
2020-09-30,Consumer,0.225166666667,0.210983492063,0.135788999027,0.126611034508,1,0,0,27,5,1,0.690995260664,True,2020-09-29,True
2020-09-30,Energy,0.0139611111111,0.25221,0.0895097537793,0.0884686124339,0.333333333333,0.666666666667,0,12,3,0.6,0.533333333333,True,2020-09-29,True
2020-09-30,Financials,-0.00678238095238,-0.0678,0.0657672708806,0.070222146164,0.333333333333,0.333333333333,0.333333333333,21,3,0.6,0.534545454545,True,2020-09-29,True
2020-09-30,Healthcare,0.18468125,0.264775,0.0979373079464,0.0998471955125,0.75,0.25,0,8,4,0.8,0.581818181818,True,2020-09-29,True
2020-09-30,Industrials,0.202579666667,0.113,0.12765555557,0.133217666681,0.8,0.2,0,19,5,1,0.568503937008,True,2020-09-29,True
2020-09-30,Materials,0,,0.0764186111111,0.0764186111111,0,1,0,2,2,0.4,0.4,True,,False
2020-09-30,RealEstate,0.3818,0,0.0283188271605,0.0406854938272,1,0,0,1,1,0.2,0.2,True,2020-09-29,True
2020-09-30,Tech,0.1002,0.24405,0.120267585034,0.121435555556,0.5,0.5,0,12,4,0.8,0.576,True,2020-09-29,True
2020-09-30,Utilities,0.35624,0.1366,0.196837882206,0.180143320802,1,0,0,21,3,0.6,0.438805970149,True,2020-09-29,True
2020-10-01,Comm,-0.0159722222222,0.221975,0.122105177627,0.129550680272,0.333333333333,0.333333333333,0.333333333333,12,3,0.6,0.514285714286,True,2020-09-30,True
2020-10-01,Consumer,0.0956733333333,0.225166666667,0.135313636215,0.135788999027,0.666666666667,0.333333333333,0,16,3,0.6,0.406349206349,True,2020-09-30,True
2020-10-01,Energy,0.0648711111111,0.0139611111111,0.0904226638322,0.0895097537793,0.6,0.4,0,21,5,1,0.717073170732,True,2020-09-30,True
2020-10-01,Financials,0.222435,-0.00678238095238,0.0698095724679,0.0657672708806,0.5,0.5,0,17,4,0.8,0.485714285714,True,2020-09-30,True
2020-10-01,Healthcare,0.128689583333,0.18468125,0.099953762028,0.0979373079464,0.5,0,0.5,13,4,0.8,0.662745098039,True,2020-09-30,True
2020-10-01,Industrials,0.3683609375,0.202579666667,0.141445758943,0.12765555557,1,0,0,21,4,0.8,0.332830188679,True,2020-09-30,True
2020-10-01,Materials,,0,0.0764186111111,0.0764186111111,,,,0,0,0,,False,2020-09-30,True
2020-10-01,RealEstate,,0.3818,0.0275444444444,0.0283188271605,,,,0,0,0,,False,2020-09-30,True
2020-10-01,Tech,0,0.1002,0.119339906463,0.120267585034,0,1,0,1,1,0.2,0.2,True,2020-09-30,True
2020-10-01,Utilities,0.4404,0.35624,0.220016829574,0.196837882206,1,0,0,2,2,0.4,0.4,True,2020-09-30,True
2020-10-02,Comm,-0.16215,-0.0159722222222,0.102431897203,0.122105177627,0,0.75,0.25,4,4,0.8,0.8,True,2020-10-01,True
2020-10-02,Consumer,0.0810523809524,0.0956733333333,0.129649463879,0.135313636215,0.5,0.5,0,18,4,0.8,0.635294117647,True,2020-10-01,True
2020-10-02,Energy,0.277781845238,0.0648711111111,0.108036085034,0.0904226638322,1,0,0,16,4,0.8,0.65641025641,True,2020-10-01,True
2020-10-02,Financials,0.225003703704,0.222435,0.0745514419564,0.0698095724679,1,0,0,18,3,0.6,0.514285714286,True,2020-10-01,True
2020-10-02,Healthcare,-0.10145,0.128689583333,0.104671321552,0.099953762028,0.25,0.25,0.5,6,4,0.8,0.72,True,2020-10-01,True
2020-10-02,Industrials,0.057825,0.3683609375,0.133018907091,0.141445758943,0.5,0.5,0,3,2,0.4,0.36,True,2020-10-01,True
2020-10-02,Materials,,,0.0818770833333,0.0764186111111,,,,0,0,0,,False,,False
2020-10-02,RealEstate,,,0.0292659722222,0.0275444444444,,,,0,0,0,,False,,False
2020-10-02,Tech,0.165986666667,0,0.118104955593,0.119339906463,1,0,0,8,2,0.4,0.376470588235,True,2020-10-01,True
2020-10-02,Utilities,0.5106,0.4404,0.215655426065,0.220016829574,1,0,0,3,3,0.6,0.6,True,2020-10-01,True
2020-10-05,Comm,0.1298125,-0.16215,0.10394292328,0.102431897203,0.666666666667,0.333333333333,0,12,3,0.6,0.4,True,2020-10-02,True
2020-10-05,Consumer,0.12436752381,0.0810523809524,0.12529953304,0.129649463879,0.6,0.2,0.2,24,5,1,0.929032258065,True,2020-10-02,True
2020-10-05,Energy,0.161516458333,0.277781845238,0.107387979875,0.108036085034,1,0,0,31,4,0.8,0.714498141264,True,2020-10-02,True
2020-10-05,Financials,0.185718666667,0.225003703704,0.0769705848136,0.0745514419564,1,0,0,14,5,1,0.753846153846,True,2020-10-02,True
2020-10-05,Healthcare,0.0891322222222,-0.10145,0.106896665467,0.104671321552,0.8,0,0.2,20,5,1,0.634920634921,True,2020-10-02,True
2020-10-05,Industrials,0.150106190476,0.057825,0.135403527272,0.133018907091,0.75,0.25,0,17,4,0.8,0.664367816092,True,2020-10-02,True
2020-10-05,Materials,0.14465,,0.088112797619,0.0818770833333,0.5,0.5,0,5,2,0.4,0.294117647059,True,,False
2020-10-05,RealEstate,0.28595,,0.0471378472222,0.0292659722222,0.5,0.5,0,2,2,0.4,0.4,True,,False
2020-10-05,Tech,0.172086666667,0.165986666667,0.120740431784,0.118104955593,0.666666666667,0.333333333333,0,7,3,0.6,0.362962962963,True,2020-10-02,True
2020-10-05,Utilities,0.6166375,0.5106,0.222249505013,0.215655426065,1,0,0,5,2,0.4,0.294117647059,True,2020-10-02,True
2020-10-06,Comm,0.0944375,0.1298125,0.095507010582,0.10394292328,0.5,0.25,0.25,7,4,0.8,0.753846153846,True,2020-10-05,True
2020-10-06,Consumer,0.173134444444,0.12436752381,0.131025078014,0.12529953304,0.8,0.2,0,18,5,1,0.611320754717,True,2020-10-05,True
2020-10-06,Energy,-0.01525,0.161516458333,0.105047801304,0.107387979875,0.333333333333,0.333333333333,0.333333333333,6,3,0.6,0.514285714286,True,2020-10-05,True
